,PC1,PC2,Type
S_1792.U493A63,0.286323782,-0.036850139,Plant
S_1792.I07A094,0.227983306,-0.018959732,Plant
S_1792.U493A61,0.291705061,-0.035119611,Plant
S_1792.U507A62,0.292575026,-0.021993442,Plant
S_1792.U499A62,0.297403196,-0.016786847,Plant
S_1792.U509A62,0.273665834,-0.00666331,Plant
S_1792.C03A63,0.218505594,-0.015209273,Plant
S_1792.IBS28,0.242429888,-0.065684056,Plant
S_1792.C04A63,0.244831151,-0.022899611,Plant
S_1792.C23A61,0.26230013,-0.041045207,Plant
S_1792.C18A63,0.280121661,-0.027620575,Plant
S_1792.U463A63,0.282663743,-0.011896582,Plant
S_1792.U435A61,0.295333193,-0.026155807,Plant
S_1792.L13A094,0.278128628,-0.027593978,Plant
S_1792.U435A63,0.277026218,-0.021502023,Plant
S_1792.C20A63,0.287831923,-0.042993603,Plant
S_1792.U497A61,0.283608252,-0.043486589,Plant
S_1792.U507A61,0.303548429,-0.047656803,Plant
S_1792.U473A61,0.30052629,-0.040754498,Plant
S_1792.IBS17,0.231893219,-0.062258079,Plant
S_1792.U525A63,0.302842393,-0.03809006,Plant
S_1792.U447A61,0.273039824,-0.030716163,Plant
S_1792.C21A62,0.289202613,-0.038975319,Plant
S_1792.C28A62,0.300091594,-0.043401216,Plant
S_1792.IBS25,0.219551746,-0.061673098,Plant
S_1792.L21A095,0.254994044,-0.019354247,Plant
S_1792.C12A62,0.254420648,-0.004078983,Plant
S_1792.A15A094,0.272572905,-0.005727976,Plant
S_1792.L10A095,0.162351583,0.012057438,Plant
S_1792.A10D094,0.20849817,-0.016188946,Plant
S_1792.L31A095,0.265667053,-0.00394845,Plant
S_1792.L20A094,0.243733427,-0.01547235,Plant
S_1792.L24A095,0.104943755,0.049294694,Plant
S_1792.I04A096,0.244071414,-0.046890485,Plant
S_1792.I14A096,0.247554937,-0.008112086,Plant
S_1792.U433A62,0.267872099,-0.015535677,Plant
S_1792.U537A61,0.279209341,-0.036449592,Plant
S_1792.A07A094,0.281028894,-0.044299956,Plant
S_1792.I27A095,0.233343149,-0.037375438,Plant
S_1792.U443A61,0.265421383,-0.024268844,Plant
S_1792.C17A62,0.30238211,-0.037372889,Plant
S_1792.C15A61,0.277332003,-0.025331635,Plant
S_1792.IBS5,0.21730089,-0.072740489,Plant
S_1792.C06A61,0.241574112,-0.024947417,Plant
S_1792.IBS8,0.219379467,-0.064901588,Plant
S_1792.I16A096,0.287706665,-0.045446087,Plant
S_1792.L07A095,0.1733703,0.03467283,Plant
S_1792.C33A62,0.273278923,-0.016015745,Plant
S_1792.I30A096,0.261065238,-0.010246923,Plant
S_1792.I26A094,0.266176266,-0.024167642,Plant
S_1792.I13A095,0.212456506,-0.013171258,Plant
S_1792.L14A095,0.292093386,-0.030903598,Plant
S_1792.U495A62,0.271872936,-0.040586076,Plant
S_1792.L14A094,0.277528608,-0.036013683,Plant
S_1792.L08A096,0.241700267,-0.01831216,Plant
S_1792.L27A094,0.234641928,-0.024571269,Plant
S_1792.L05A096,0.254751646,-0.016738623,Plant
S_1792.C03A61,0.259969601,-0.027201885,Plant
S_1792.I28A094,0.257027091,-0.033501425,Plant
S_1792.I29A094,0.219000129,-0.015006429,Plant
S_1792.A04A094,0.260106077,-0.008187577,Plant
S_1792.L14A096,0.252250777,-0.025242619,Plant
S_1792.A32A094,0.258669038,-0.012968235,Plant
S_1792.A28B094,0.248361713,-0.018593874,Plant
S_1792.A04B094,0.276759132,-0.027659202,Plant
S_1792.I26A095,0.249066212,-0.037979232,Plant
S_1792.A13D094,0.251873484,-0.037353577,Plant
S_1792.I16A094,0.30166455,-0.032463669,Plant
S_1792.A11D094,0.253168933,-0.036418678,Plant
S_1792.I25A094,0.255917204,-0.033386475,Plant
S_1792.C14A62,0.300227565,-0.030822489,Plant
S_1792.C07A62,0.245447542,-0.021493794,Plant
S_1792.C21A61,0.26033637,-0.019945091,Plant
S_1792.C22A62,0.305968428,-0.048544324,Plant
S_1792.C10A61,0.295799039,-0.043986094,Plant
S_1792.C10A62,0.27924979,-0.025161591,Plant
S_1792.C18A61,0.288045227,-0.035770652,Plant
S_1792.C32A63,0.289361284,-0.046995391,Plant
S_1792.I11A096,0.268804411,-0.033353729,Plant
S_1792.C31A61,0.296173124,-0.045486573,Plant
S_1792.I20A096,0.268696618,-0.043599694,Plant
S_1792.U503A63,0.289668576,-0.037523052,Plant
S_1792.L08A095,0.264643259,-0.033386969,Plant
S_1792.I10A095,0.264432427,-0.000963064,Plant
S_1792.I25A096,0.291618542,-0.030467868,Plant
S_1792.U497A62,0.244237582,-0.030178756,Plant
S_1792.U519A63,0.28810809,-0.005236666,Plant
S_1792.A19D094,0.242567186,-0.039455866,Plant
S_1792.I29A096,0.194580182,-0.006976638,Plant
S_1792.I30A094,0.275624118,-0.035903694,Plant
S_1792.A32D094,0.267995329,-0.02869206,Plant
S_1792.C24A62,0.278192252,-0.016438378,Plant
S_1792.I02A096,0.291962921,-0.046923339,Plant
S_1792.A31B094,0.255369306,-0.028285503,Plant
S_1792.A20A094,0.256051538,-0.030432345,Plant
S_1792.A22A094,0.228151959,-0.032572396,Plant
S_1792.A05B094,0.269249077,-0.031228575,Plant
S_1792.L32A095,0.290010937,-0.033977829,Plant
S_1792.A06B094,0.249861576,-0.04838524,Plant
S_1792.A13B094,0.293529664,-0.04760174,Plant
S_1792.C11A62,0.244031046,-0.018401873,Plant
S_1792.C12A63,0.275962376,-0.034915568,Plant
S_1792.C02A62,0.277515343,-0.023301291,Plant
S_1792.I19A096,0.273264309,-0.025611641,Plant
S_1792.A22B094,0.273189071,-0.024523522,Plant
S_1792.L16A095,0.269477509,-0.02086464,Plant
S_1792.I22A094,0.236783427,0.006736532,Plant
S_1792.I16A095,0.281764478,-0.047139153,Plant
S_1792.C33A61,0.287734322,-0.018502912,Plant
S_1792.I22A095,0.270194754,-0.043833611,Plant
S_1792.L30A094,0.287192691,-0.046240418,Plant
S_1792.I26A096,0.252098846,-0.036655453,Plant
S_1792.C29A61,0.281860358,-0.045907601,Plant
S_1792.I24A096,0.226616303,-0.019836955,Plant
S_1792.I09A094,0.293344979,-0.019803917,Plant
S_1792.I30A095,0.251037071,-0.019111533,Plant
S_1792.I13A094,0.275115902,-0.041956641,Plant
S_1792.I08A095,0.271389003,-0.037640064,Plant
S_1792.I22A096,0.278786345,-0.033729527,Plant
S_1792.L19A094,0.2672751,-0.017180932,Plant
S_1792.I03A094,0.257262277,0.004437434,Plant
S_1792.L13A095,0.27300133,-0.031369483,Plant
S_1792.I05A094,0.286656928,-0.038476866,Plant
S_1792.U435A62,0.262665634,-0.002058049,Plant
S_1792.I01A095,0.256463751,-0.022029765,Plant
S_1792.U507A63,0.310340964,-0.024574139,Plant
S_1792.I17A094,0.277164796,-0.026391271,Plant
S_1792.A16A094,0.280908915,-0.015498463,Plant
S_1792.C18A62,0.297961438,-0.033859378,Plant
S_1792.L09A094,0.241429629,-0.025746786,Plant
S_1792.I18A094,0.235190358,-0.032669439,Plant
S_1792.I20A095,0.275757303,0.005551921,Plant
S_1792.I18A096,0.276546545,-0.040252535,Plant
S_1792.L06A095,0.221771027,-0.028704578,Plant
S_1792.I23A094,0.293056393,-0.046376189,Plant
S_1792.I04A095,0.251834143,-0.041647076,Plant
S_1792.I07A096,0.139661329,0.017457946,Plant
S_1792.A08D094,0.182801768,0.021882939,Plant
S_1792.L07A096,0.244698987,-0.023810539,Plant
S_1792.A17A094,0.265055252,-0.025191398,Plant
S_1792.L03A096,0.267916437,-0.040392436,Plant
S_1792.I10A094,0.282766088,-0.021100792,Plant
S_1792.C12A61,0.289175331,-0.00503756,Plant
S_1792.L15A094,0.276558445,-0.030690164,Plant
S_1792.U503A62,0.230354084,-0.023052292,Plant
S_1792.L05A094,0.274085932,-0.043226009,Plant
S_1792.L30A096,0.277091677,-0.043608819,Plant
S_1792.A18A094,0.136137347,0.051419436,Plant
S_1792.L12A095,0.262903218,-0.038313533,Plant
S_1792.I12A095,0.248566647,-0.024431076,Plant
S_1792.C14A61,0.262809727,-0.025756572,Plant
S_1792.L04A094,0.294458537,-0.024152233,Plant
S_1792.A21D094,0.285449346,-0.012500259,Plant
S_1792.L03A094,0.27160938,-0.017675636,Plant
S_1792.A24A094,0.280052971,-0.025515464,Plant
S_1792.L11A096,0.251084367,-0.009788558,Plant
S_1792.I06A094,0.259841401,-0.022149205,Plant
S_1792.U471A62,0.296625052,-0.048433138,Plant
S_1792.U503A61,0.277116583,-0.03719118,Plant
S_1792.U525A61,0.291272582,-0.004535764,Plant
S_1792.U519A62,0.281910866,-0.026930114,Plant
S_1792.U527A61,0.301667217,-0.01820752,Plant
S_1792.U475A62,0.287612512,-0.01489218,Plant
S_1792.I19A095,0.256959273,-0.000602242,Plant
S_1792.I03A095,0.122504413,0.052745488,Plant
S_1792.I09A095,0.220079217,-0.010617979,Plant
S_1792.U515A61,0.253725797,-0.003643387,Plant
S_1792.U527A62,0.295454699,-0.038876509,Plant
S_1792.L30A095,0.254217288,-0.040700377,Plant
S_1792.L09A096,0.252459016,-0.030543637,Plant
S_1792.I11A094,0.26432598,-0.022018899,Plant
S_1792.U457A61,0.275856084,-0.024588132,Plant
S_1792.U445A61,0.251513727,-0.030984363,Plant
S_1792.U475A61,0.276574868,0.003186934,Plant
S_1792.I10A096,0.230695924,-0.005275697,Plant
S_1792.U499A63,0.312161258,-0.029511485,Plant
S_1792.I27A096,0.24121062,-0.0426845,Plant
S_1792.L11A094,0.249423368,0.003374085,Plant
S_1792.A22C094,0.277262538,-0.021137245,Plant
S_1792.I08A096,0.263017061,-0.019362269,Plant
S_1792.I02A094,0.261196491,-0.025792315,Plant
S_1792.L05A095,0.210462562,0.008464218,Plant
S_1792.A26A094,0.274595195,-0.025761157,Plant
S_1792.A11C094,0.277432112,-0.012271709,Plant
S_1792.A06A094,0.265894529,-0.03546049,Plant
S_1792.C33A63,0.249535389,-0.045969613,Plant
S_1792.I15A094,0.233077785,-8.23837E-05,Plant
S_10113.SRS665072,0.29867523,-0.096087527,Plant
S_10113.SRS665007,0.293310942,-0.086546468,Plant
S_10113.SRS665214,0.311276387,-0.077645912,Plant
S_10113.SRS665216,0.299249479,-0.067243039,Plant
S_10113.SRS665181,0.299402329,-0.077167745,Plant
S_10113.SRS665183,0.295265574,-0.045501151,Plant
S_10113.SRS665188,0.297040584,-0.081309879,Plant
S_10113.SRS664925,0.297529447,-0.088555738,Plant
S_10113.SRS665039,0.292159584,-0.078522985,Plant
S_10113.SRS665132,0.298866942,-0.080651003,Plant
S_10113.SRS665035,0.300761531,-0.092901645,Plant
S_10113.SRS665034,0.308073065,-0.070943666,Plant
S_10113.SRS665037,0.31602698,-0.04930861,Plant
S_10113.SRS665032,0.313988118,-0.052902878,Plant
S_10113.SRS664860,0.318438321,-0.050473227,Plant
S_10113.SRS665130,0.285703348,-0.095249699,Plant
S_10113.SRS665030,0.300419113,-0.08871953,Plant
S_10113.SRS664919,0.303621097,-0.070078712,Plant
S_10113.SRS664918,0.303336049,-0.045239109,Plant
S_10113.SRS664910,0.300779135,-0.030654796,Plant
S_10113.SRS664912,0.300666811,-0.082947017,Plant
S_10113.SRS664914,0.309847933,-0.063146728,Plant
S_10113.SRS664916,0.300224877,-0.085637152,Plant
S_10113.SRS665060,0.275925053,-0.088275305,Plant
S_10113.SRS665067,0.268324835,-0.09040709,Plant
S_10113.SRS665204,0.305031394,-0.07477522,Plant
S_10113.SRS665196,0.305971252,-0.079040839,Plant
S_10113.SRS665197,0.273533426,-0.053186215,Plant
S_10113.SRS665192,0.301319796,-0.079921649,Plant
S_10113.SRS665199,0.284176358,-0.068785344,Plant
S_10113.SRS665106,0.296305147,-0.085026592,Plant
S_10113.SRS664958,0.252075958,-0.055005575,Plant
S_10113.SRS665029,0.308063214,-0.070268884,Plant
S_10113.SRS665025,0.301346476,-0.083526303,Plant
S_10113.SRS665023,0.284067618,-0.082354017,Plant
S_10113.SRS665020,0.303135929,-0.056728341,Plant
S_10113.SRS664877,0.296494404,-0.072464218,Plant
S_10113.SRS664990,0.309117337,-0.0749037,Plant
S_10113.SRS664998,0.282243065,-0.077590672,Plant
S_10113.SRS664902,0.301865774,-0.063673905,Plant
S_10113.SRS664903,0.310040334,-0.061899536,Plant
S_10113.SRS664906,0.315123717,-0.057562139,Plant
S_10113.SRS664905,0.311454045,-0.076344328,Plant
S_10113.SRS665056,0.31500084,-0.077414695,Plant
S_10113.SRS665054,0.294559921,-0.085158781,Plant
S_10113.SRS665053,0.320307242,-0.048099242,Plant
S_10113.SRS665052,0.311064656,-0.068586089,Plant
S_10113.SRS665050,0.303851188,-0.081797645,Plant
S_10113.SRS665042,0.314361361,-0.03966912,Plant
S_10113.SRS665310,0.265561574,-0.098498601,Plant
S_10113.SRS664834,0.306343857,-0.081056695,Plant
S_10113.SRS665117,0.276290455,-0.051856686,Plant
S_10113.SRS665307,0.290163202,-0.090996877,Plant
S_10113.SRS665303,0.287252224,-0.094112833,Plant
S_10113.SRS665164,0.276730225,-0.067076854,Plant
S_10113.SRS665018,0.279908191,-0.072406099,Plant
S_10113.SRS664980,0.294464794,-0.074475322,Plant
S_10113.SRS664932,0.290230419,-0.093226498,Plant
S_10113.SRS665048,0.317531071,-0.056651226,Plant
S_10113.SRS665126,0.302458075,-0.051299825,Plant
S_10113.SRS665125,0.283515664,-0.087866036,Plant
S_10113.SRS665040,0.303120105,-0.070989574,Plant
S_10113.SRS665045,0.305497415,-0.071483899,Plant
S_10113.SRS665047,0.303350109,-0.066884763,Plant
S_10113.SRS665224,0.292869049,-0.041042667,Plant
S_10113.SRS665220,0.304015515,-0.08990381,Plant
S_10113.SRS665222,0.30917081,-0.072397498,Plant
S_10113.SRS665142,0.29172196,-0.084943805,Plant
S_10113.SRS665148,0.258269331,-0.053804197,Plant
S_10113.SRS665136,0.309527594,-0.072404335,Plant
S_10113.SRS665408,0.293572805,-0.093021453,Plant
S_10113.SRS665065,0.285438865,-0.091480132,Plant
S_10113.SRS665202,0.29051442,-0.05286435,Plant
S_10113.SRS665027,0.31632622,-0.057976165,Plant
S_10113.SRS664992,0.29340399,-0.090799551,Plant
S_10113.SRS665114,0.28617649,-0.093682592,Plant
S_10113.SRS665115,0.30702612,-0.080717464,Plant
S_10113.SRS665113,0.304406542,-0.041647832,Plant
S_10113.SRS665012,0.301522349,-0.084310934,Plant
S_10113.SRS665010,0.303954616,-0.038291756,Plant
S_10113.SRS664986,0.303193636,-0.067113866,Plant
S_10113.SRS665000,0.303930978,-0.056201739,Plant
S_10113.SRS665002,0.303605159,-0.089489918,Plant
S_10113.SRS665009,0.308168297,-0.084993223,Plant
S_10113.SRS665058,0.3098608,-0.032874397,Plant
S_10113.SRS665144,0.304704787,-0.070082062,Plant
S_10113.SRS664976,0.201514906,-0.030190849,Plant
S_10113.SRS664922,0.298674956,-0.092630324,Plant
S_10113.SRS664926,0.31111671,-0.08169121,Plant
S_10113.SRS665145,0.260445309,-0.094807518,Plant
S_10113.SRS665131,0.297993677,-0.095338043,Plant
S_10113.SRS665108,0.300649249,-0.072678459,Plant
S_10113.SRS665392,0.293840102,-0.09566956,Plant
S_10113.SRS665159,0.234907754,-0.039862544,Plant
S_10113.SRS665389,0.295340448,-0.09591091,Plant
S_10113.SRS665385,0.283570134,-0.083938236,Plant
S_10113.SRS664915,0.311007715,-0.041529983,Plant
S_10113.SRS665022,0.304960936,-0.046767755,Plant
S_10113.SRS665272,0.285673883,-0.097114213,Plant
S_10113.SRS664909,0.310561383,-0.076301905,Plant
S_10113.SRS664901,0.300456817,-0.017443395,Plant
S_10113.SRS665110,0.286196375,-0.09531102,Plant
S_10113.SRS665232,0.257174335,-0.092574751,Plant
S_10113.SRS665014,0.305722091,-0.065317512,Plant
S_10113.SRS665225,0.282904608,-0.077256439,Plant
S_10113.SRS664982,0.306053208,-0.078056042,Plant
S_10113.SRS664985,0.307693353,-0.091932784,Plant
S_10113.SRS664989,0.295854784,-0.090051056,Plant
S_10113.SRS664970,0.218653776,-0.038705212,Plant
S_10113.SRS665071,0.276940232,-0.090732441,Plant
S_10113.SRS665379,0.270086112,-0.061396107,Plant
S_10113.SRS665005,0.302835,-0.056966614,Plant
S_10113.SRS665001,0.286325472,-0.026307311,Plant
S_10113.SRS665178,0.258356419,-0.021918685,Plant
S_10113.SRS665179,0.158206912,0.005235305,Plant
S_10113.SRS665171,0.291499966,-0.043269952,Plant
S_10113.SRS665172,0.268919472,-0.015513775,Plant
S_10113.SRS665177,0.250289657,-0.039073657,Plant
S_10113.SRS665140,0.305098535,-0.054431554,Plant
S_10113.SRS665146,0.290972099,-0.042008003,Plant
S_10113.SRS665364,0.299145302,-0.097568772,Plant
S_10113.SRS665390,0.271464541,-0.069107011,Plant
S_10113.SRS665393,0.290801502,-0.082875208,Plant
S_10113.SRS665396,0.264266031,-0.088478021,Plant
S_10113.SRS665397,0.266990124,-0.058380792,Plant
S_10113.SRS665400,0.275909279,-0.088374306,Plant
S_10113.SRS665406,0.289534675,-0.090691288,Plant
S_10113.SRS665153,0.260257374,-0.06036982,Plant
S_10113.SRS665376,0.281301869,-0.093272602,Plant
S_10113.SRS665377,0.282866564,-0.08287152,Plant
S_10113.SRS665374,0.271851759,-0.088508756,Plant
S_10113.SRS664995,0.308839209,-0.068346067,Plant
S_10113.SRS665166,0.25884474,-0.04807738,Plant
S_10113.SRS665162,0.265547548,-0.034381604,Plant
S_10113.SRS665161,0.265843641,-0.045408282,Plant
S_10113.SRS664987,0.311495196,-0.048859025,Plant
S_10113.SRS664988,0.298116953,-0.087357586,Plant
S_10113.SRS665343,0.287031911,-0.09044228,Plant
S_10113.SRS665387,0.289382558,-0.086236313,Plant
S_10113.SRS665381,0.290270543,-0.090104161,Plant
S_10113.SRS665413,0.277723964,-0.064005542,Plant
S_10113.SRS665411,0.281863962,-0.093556296,Plant
S_10113.SRS665004,0.305324786,-0.081802021,Plant
S_10113.SRS665337,0.282574364,-0.097938122,Plant
S_10113.SRS665155,0.291914339,-0.065143814,Plant
S_10113.SRS664996,0.310366757,-0.058492948,Plant
S_10113.SRS665169,0.226574616,-0.023483213,Plant
S_10113.SRS665268,0.273374633,-0.101572645,Plant
S_10113.SRS665003,0.297806961,-0.047160616,Plant
S_10113.SRS665215,0.285042723,-0.092483917,Plant
S_10113.SRS665184,0.259546242,-0.088357326,Plant
S_10113.SRS665186,0.257789389,-0.07045529,Plant
S_10113.SRS665189,0.260234714,-0.059323788,Plant
S_10113.SRS665242,0.269643798,-0.092528163,Plant
S_10113.SRS665245,0.272588324,-0.082961754,Plant
S_10113.SRS665207,0.270519825,-0.039699514,Plant
S_10113.SRS665205,0.259451574,-0.091083435,Plant
S_10113.SRS665195,0.279691939,-0.08554771,Plant
S_10113.SRS665193,0.266401163,-0.091047665,Plant
S_10113.SRS665109,0.282794868,-0.094097061,Plant
S_10113.SRS665239,0.263925668,-0.090054963,Plant
S_10113.SRS665233,0.264984743,-0.05803532,Plant
S_10113.SRS665235,0.284906127,-0.090829416,Plant
S_10113.SRS665226,0.278130262,-0.058639651,Plant
S_10113.SRS665227,0.274956913,-0.090887494,Plant
S_10113.SRS665221,0.274143751,-0.059887564,Plant
S_10113.SRS664911,0.27802733,-0.097979071,Plant
S_10113.SRS664913,0.298213445,-0.072528264,Plant
S_10113.SRS665066,0.275612068,-0.09990675,Plant
S_10113.SRS665028,0.277158641,-0.097892257,Plant
S_10113.SRS664999,0.284777564,-0.098593938,Plant
S_10113.SRS665057,0.279101953,-0.093181344,Plant
S_10113.SRS665011,0.284761692,-0.094005747,Plant
S_10113.SRS665019,0.269191234,-0.100389513,Plant
S_10113.SRS664896,0.268366661,-0.099618886,Plant
S_10113.SRS665041,0.287715732,-0.07518943,Plant
S_10113.SRS665046,0.291207517,-0.089971749,Plant
S_10113.SRS665176,0.29808533,-0.088991121,Plant
S_10113.SRS665139,0.293364824,-0.094240324,Plant
S_10113.SRS665152,0.278570556,-0.091134263,Plant
S_10113.SRS665250,0.271801196,-0.059653916,Plant
S_10113.SRS665206,0.31008289,-0.077224869,Plant
S_10113.SRS664965,0.238561197,-0.052198156,Plant
S_10113.SRS664967,0.202595596,-0.031809423,Plant
S_10113.SRS665190,0.300464087,-0.071447594,Plant
S_10113.SRS665118,0.287995634,-0.098001455,Plant
S_10113.SRS665261,0.274268366,-0.084081147,Plant
S_10113.SRS665312,0.270242776,-0.104175681,Plant
S_10113.SRS665314,0.274137089,-0.095805648,Plant
S_10113.SRS664973,0.16205453,-0.017173249,Plant
S_10113.SRS665219,0.281439725,-0.051289967,Plant
S_10113.SRS665209,0.270524683,-0.062435878,Plant
S_10113.SRS665323,0.292660331,-0.096263135,Plant
S_10113.SRS665359,0.268255478,-0.086370454,Plant
S_10113.SRS665260,0.269154727,-0.096226437,Plant
S_10113.SRS665256,0.2602168,-0.094660406,Plant
S_10113.SRS665257,0.300944707,-0.084293006,Plant
S_10113.SRS665147,0.292426389,-0.085525052,Plant
S_10113.SRS665158,0.309804675,-0.087182289,Plant
S_10113.SRS665163,0.294404507,-0.091306801,Plant
S_10113.SRS665124,0.277491483,-0.087487189,Plant
S_10113.SRS665248,0.278249972,-0.092796257,Plant
S_10113.SRS665388,0.262458287,-0.056332151,Plant
S_10113.SRS665407,0.263277333,-0.053633357,Plant
S_10113.SRS665157,0.278923371,-0.040836489,Plant
S_10113.SRS664991,0.295251255,-0.047634561,Plant
S_10113.SRS664904,0.303748697,-0.046965261,Plant
S_10113.SRS665119,0.306867922,-0.085255506,Plant
S_10113.SRS665308,0.298188741,-0.082178766,Plant
S_10113.SRS665230,0.255073154,-0.051349054,Plant
S_10113.SRS665017,0.304383499,-0.048288051,Plant
S_10113.SRS664984,0.30656965,-0.067509562,Plant
S_10113.SRS665120,0.301179228,-0.087689693,Plant
S_10113.SRS665320,0.274407562,-0.096487331,Plant
S_10113.SRS665174,0.272991041,-0.021947538,Plant
S_10113.SRS665149,0.237338506,-0.033249284,Plant
S_10113.SRS664972,0.241288141,-0.024459903,Plant
S_10113.SRS665208,0.279185854,-0.044593962,Plant
S_10113.SRS664969,0.247660679,-0.031134119,Plant
S_10113.SRS664964,0.279065461,-0.055935083,Plant
S_10113.SRS664962,0.268286357,-0.052075747,Plant
S_10113.SRS664974,0.243553348,-0.047974083,Plant
S_10113.SRS665403,0.279957878,-0.059433032,Plant
S_10113.SRS665410,0.267947131,-0.055855934,Plant
S_10113.SRS665409,0.264526505,-0.057832348,Plant
S_10113.SRS664929,0.310628065,-0.086474125,Plant
S_10113.SRS665218,0.274242838,-0.075606816,Plant
S_10113.SRS665138,0.306113599,-0.062578368,Plant
S_10113.SRS665362,0.292154983,-0.098608354,Plant
S_10113.SRS665371,0.281984656,-0.095533484,Plant
S_10113.SRS664923,0.305148608,-0.070371352,Plant
S_10113.SRS665412,0.278204368,-0.070486483,Plant
S_10113.SRS664961,0.254709844,-0.054818973,Plant
S_10113.SRS664963,0.257716725,-0.033902315,Plant
S_10113.SRS665367,0.280969026,-0.091627627,Plant
S_10113.SRS665348,0.295528801,-0.083666482,Plant
S_10113.SRS665229,0.242798145,-0.051743852,Plant
S_10113.SRS665198,0.273908526,-0.058392483,Plant
S_10113.SRS665013,0.286226464,-0.047563505,Plant
S_10113.SRS665128,0.304898117,-0.043581666,Plant
S_10113.SRS665063,0.304402003,-0.06033048,Plant
S_10113.SRS665070,0.293052754,-0.066462624,Plant
S_10113.SRS664859,0.312647901,-0.055433443,Plant
S_10113.SRS665061,0.29553886,-0.0730989,Plant
S_10113.SRS665121,0.27417719,-0.050242181,Plant
S_10113.SRS664959,0.279932273,-0.039951324,Plant
S_10113.SRS665038,0.285143671,-0.099298496,Plant
S_10113.SRS665021,0.290615067,-0.086618417,Plant
S_10113.SRS664993,0.302108884,-0.077967251,Plant
S_10113.SRS665321,0.30487974,-0.085072963,Plant
